HS부호,한글품목명,영문품목명,성질통합분류코드,성질통합분류코드명
4106310000,습윤 상태의 것[웨트-블루(wet-blue)를 포함한다],In the wet state (including wet-blue),21059001,기타 가죽
4106320000,건조 상태의 것(크러스트),In the dry state (crust),21059001,기타 가죽
4106400000,파충류의 원피,Of reptiles,21059001,기타 가죽
4106910000,습윤 상태의 것[웨트-블루(wet-blue)를 포함한다],In the wet state (including wet-blue),21059001,기타 가죽
4106920000,건조 상태의 것(크러스트),In the dry state (crust),21059001,기타 가죽
4107110000,스플릿(split)하지 않은 풀 그레인(full grain),"Full grains, unsplit",21050101,소와 마속 가죽
4107120000,그레인 스플릿(grain split),Grain splits,21050101,소와 마속 가죽
4107190000,기타,Other,21050101,소와 마속 가죽
4107910000,스플릿(split)하지 않은 풀 그레인(full grain),"Full grains, unsplit",21050101,소와 마속 가죽
4107920000,그레인 스플릿(grain split),Grain splits,21050101,소와 마속 가죽
4107990000,기타,Other,21050101,소와 마속 가죽
4112000000,"유연처리ㆍ크러스트 처리한 후 그 이상의 가공을 한 면양이나 어린 양의 가죽[파치먼트(parchment) 가공 가죽을 포함한다][털을 제거한 것으로 한정하고, 스플릿(split)한 것인지에 상관없으며 제4114호의 가죽은 제외한다]","Leather further prepared after tanning or crusting, including parchment-dressed leather, of sheep or lamb, without wool on, whether or not split, other than leather of heading 41.14.",21059001,기타 가죽
4113100000,염소의 가죽,Of goats or kids,21059001,기타 가죽
4113200000,돼지의 가죽,Of swine,21059001,기타 가죽
4113300000,파충류의 가죽,Of reptiles,21059001,기타 가죽
4113900000,기타,Other,21059001,기타 가죽
4114100000,섀미가죽(chamois leather)[콤비네이션 섀미가죽(chamois leather)을 포함한다],Chamois (including combination chamois) leather,21059001,기타 가죽
4114201000,페이턴트 레더(patent leather),Patent leather,21059001,기타 가죽
4114202000,적층한 페이턴트 레더(patent leather),Patent laminated leather,21059001,기타 가죽
4114203000,메탈라이즈드 레더(metallised leather),Metallised leather,21059001,기타 가죽
4115100000,콤퍼지션 레더(composition leather)[가죽이나 가죽섬유를 기본 재료로 하여 제조한 것으로서 롤 모양인지에 상관없으며 슬래브 모양ㆍ시트(sheet) 모양ㆍ스트립 모양으로 한정한다],"Composition leather with a basis of leather or leather fibre, in slabs, sheets or strip, whether or not in rolls",21059001,기타 가죽
4115200000,"가죽이나 콤퍼지션 레더(composition leather)의 페어링(paring)과 그 밖의 웨이스트(waste)(가죽제품의 제조에 적합하지 않은 것으로 한정한다), 가죽의 더스트(dust)와 가루","Parings and other waste of leather or of composition leather, not suitable for the manufacture of leather articles; leather dust, powder and flour",21059001,기타 가죽
4201002000,끈,Leads,13030101,가죽제품
4201009000,기타,Other,13030101,가죽제품
4202111000,가죽으로 만든 것,Of leather,13040101,가죽제 가방
4202112000,콤퍼지션 레더로 만든 것,Of composition leather,13040101,가죽제 가방
4202113000,페이턴트 레더로 만든 것,Of patent leather,13040101,가죽제 가방
0042021210,플라스틱으로 만든 것,Of plastics,,
4202121010,폴리염화비닐로 만든 것,Of polyvinylchloride,13040201,합성수지제 가방
4202121020,폴리우레탄으로 만든 것,Of polyurethane,13040201,합성수지제 가방
4202121090,기타,Other,13040201,합성수지제 가방
4202122000,방직용 섬유재료로 만든 것,Of textile materials,13040301,직물제 가방
4202190000,기타,Other,13049001,기타 가방
0042022110,가죽으로 만든 것,Of leather,,
4202211010,뱀 가죽으로 만든 것,Of snake,13040101,가죽제 가방
4202211020,도마뱀 가죽으로 만든 것,Of lizard,13040101,가죽제 가방
4202211030,악어 가죽으로 만든 것,Of crocodile,13040101,가죽제 가방
4202211090,기타,Other,13040101,가죽제 가방
4202212000,콤퍼지션 레더로 만든 것,Of composition leather,13040101,가죽제 가방
4202213000,페이턴트 레더로 만든 것,Of patent leather,13040101,가죽제 가방
0042022210,플라스틱 시트(sheet)로 만든 것,Of sheeting of plastics,,
4202221010,폴리염화비닐로 만든 것,Of polyvinylchloride,13040201,합성수지제 가방
4202221020,폴리우레탄으로 만든 것,Of polyurethane,13040201,합성수지제 가방
4202221090,기타,Other,13040201,합성수지제 가방
4202222000,방직용 섬유재료로 만든 것,Of textile materials,13040301,직물제 가방
4202290000,기타,Other,13049001,기타 가방
0042023110,가죽으로 만든 것,Of leather,,
4202311030,악어 가죽으로 만든 것,Of crocodile,13040101,가죽제 가방
4202311090,기타,Other,13040101,가죽제 가방
4202312000,콤퍼지션 레더로 만든 것,Of composition leather,13040101,가죽제 가방
4202313000,페이턴트 레더로 만든 것,Of patent leather,13040101,가죽제 가방
0042023210,플라스틱 시트(sheet)로 만든 것,Of sheeting of plastics,,
4202321010,폴리염화비닐로 만든 것,Of polyvinylchloride,13040201,합성수지제 가방
4202321020,폴리우레탄으로 만든 것,Of polyurethane,13040201,합성수지제 가방
4202321090,기타,Other,13040201,합성수지제 가방
4202322000,방직용 섬유재료로 만든 것,Of textile materials,13040301,직물제 가방
4202390000,기타,Other,13049001,기타 가방
4202911000,가죽으로 만든 것,Of leather,13040101,가죽제 가방
4202912000,콤퍼지션 레더로 만든 것,Of composition leather,13040101,가죽제 가방
4202913000,페이턴트 레더로 만든 것,Of patent leather,13040101,가죽제 가방
0042029210,플라스틱 시트(sheet)로 만든 것,Of sheeting of plastics,,
4202921010,폴리염화비닐로 만든 것,Of polyvinylchloride,13040201,합성수지제 가방
4202921020,폴리우레탄으로 만든 것,Of polyurethane,13040201,합성수지제 가방
4202921090,기타,Other,13040201,합성수지제 가방
4202922000,방직용 섬유재료로 만든 것,Of textile materials,13040301,직물제 가방
4202991000,판지로 만든 것,Of paper board,13049001,기타 가방
4202999000,기타,Other,13049001,기타 가방
0042031010,소 가죽으로 만든 것,Of bovine animals,,
4203101010,코트류,Coats,13020101,가죽제 의류
4203101020,"재킷, 블레이저와 점퍼류","Jackets, blazers and jumpers",13020101,가죽제 의류
4203101060,바지류,Pants and trousers,13020101,가죽제 의류
4203101090,기타,Other,13020101,가죽제 의류
4203102000,돼지 가죽으로 만든 것,Of swine,13020101,가죽제 의류
0042031030,"면양, 어린 양이나 산양 가죽으로 만든 것","Of sheep and lamb, or goat",,
4203103010,코트류,Coats,13020101,가죽제 의류
4203103020,"재킷, 블레이저와 점퍼류","Jackets, blazers and jumpers",13020101,가죽제 의류
4203103050,조끼류,Vests,13020101,가죽제 의류
4203103060,바지류,Pants and trousers,13020101,가죽제 의류
4203103070,스커트류,Skirts,13020101,가죽제 의류
4203103090,기타,Other,13020101,가죽제 의류
0042031090,기타,Other,,
4203109010,코트류,Coats,13020101,가죽제 의류
4203109020,"재킷, 블레이저와 점퍼류","Jackets, blazers and jumpers",13020101,가죽제 의류
4203109090,기타,Other,13020101,가죽제 의류
4203211000,야구장갑,Baseball glove,13020501,양말 및 장갑
4203212000,골프장갑,Golf glove,13020501,양말 및 장갑
4203213000,스키장갑,Ski glove,13020501,양말 및 장갑
4203214000,모터싸이클장갑,Motor cycle glove,13020501,양말 및 장갑
4203215000,배팅장갑,Batting glove,13020501,양말 및 장갑
4203219000,기타,Other,13020501,양말 및 장갑
4203291000,작업용 장갑,Working glove,13020501,양말 및 장갑
4203292000,방한용 장갑,Thermal glove,13020501,양말 및 장갑
4203299000,기타,Other,13020501,양말 및 장갑
0042033010,가죽으로 만든 것,Of leather,,
4203301030,악어 가죽으로 만든 것,Of crocodile,13020590,기타 의류부속품
4203301090,기타,Other,13020590,기타 의류부속품
4203309000,기타,Other,13020590,기타 의류부속품
4203400000,그 밖의 의류 부속품,Other clothing accessories,13020590,기타 의류부속품
0004205001,가죽으로 만든 것,Of leather,,
4205001100,기계용이나 그 밖의 공업용에 사용하는 가죽제품,"Articles of leather, of a kind used in machinery or mechanical appliances or for other technical uses",13020590,기타 의류부속품
4205001900,그 밖의 가죽제품,Other articles of leather,13020590,기타 의류부속품
0004205002,콤퍼지션 레더로 만든 것,Of composition leather,,
4205002100,기계용이나 그 밖의 공업용에 사용하는 콤퍼지션 레더(composition leather)제품,"Articles of composition leather, of a kind used in machinery or mechanical appliances or for other technical uses",13020590,기타 의류부속품
4205002900,그 밖의 콤퍼지션 레더(composition leather)제품,Other articles of composition leather,13020590,기타 의류부속품
4206000000,거트(gut)[누에의 거트(gut)는 제외한다]ㆍ골드비터 스킨(goldbeater skin)ㆍ방광ㆍ건(腱)의 제품,"Articles of gut (other than silk-worm gut), of goldbeater's skin, of bladders or of tendons.",13020590,기타 의류부속품
4301100000,"밍크의 것(전신인 것으로 한정하며, 머리 부분ㆍ꼬리 부분ㆍ발 부분이 있는지에 상관없다)","Of mink, whole, with or without head, tail or paws",21060101,밍크모피(생모피)
4301300000,"어린 양의 것[아스트라칸(Astrakhan)ㆍ브로드테일(Broadtail)ㆍ카라쿨(Caracul)ㆍ페르시아 어린 양과 이와 유사한 어린 양, 인도ㆍ중국ㆍ몽고ㆍ티베트 어린 양의 것으로서 전신인 것으로 한정하며, 머리 부분ㆍ꼬리 부분ㆍ발 부분이 있는지에 상관없다]","Of lamb, the following : Astrakhan, Broadtail, Caracul, Persian and similar lamb, Indian, Chinese, Mongolian or Tibetan lamb, whole, with or without head, tail or paws",21060190,기타모피(생모피)
4301600000,"여우의 것(전신인 것으로 한정하며, 머리 부분ㆍ꼬리 부분ㆍ발 부분이 있는지에 상관없다)","Of fox, whole, with or without head, tail or paws",21060102,여우모피(생모피)
4301802000,오파섬(opossum)의 것,Of opossum,21060190,기타모피(생모피)
4301803000,라쿤(raccoon)의 것,Of raccoon,21060190,기타모피(생모피)
4301804000,코요테의 것,Of coyote,21060190,기타모피(생모피)
4301805000,토끼의 것,Of rabbit or hare,21060190,기타모피(생모피)
4301806000,사향쥐의 것,Of musk-rat,21060190,기타모피(생모피)
4301809000,기타,Other,21060190,기타모피(생모피)
4301900000,머리 부분ㆍ꼬리 부분ㆍ발 부분과 그 밖의 조각이나 절단품으로서 모피제품으로 사용하기에 적합한 것,"Heads, tails, paws and other pieces or cuttings, suitable for furriers' use",21060190,기타모피(생모피)
4302110000,밍크의 것,Of mink,21060201,밍크모피(유연처리 또는 드레스가공)
4302191000,비버(beaver)의 것,Of beaver,21060290,기타모피(유연처리 또는 드레스가공)
4302192000,사향쥐의 것,Of musk-rat,21060290,기타모피(유연처리 또는 드레스가공)
4302193000,여우의 것,Of fox,21060202,여우모피(유연처리 또는 드레스가공)
4302195000,친칠라의 것,Of chinchila,21060290,기타모피(유연처리 또는 드레스가공)
4302196000,오파섬(opossum)의 것,Of opossum,21060290,기타모피(유연처리 또는 드레스가공)
4302197000,라쿤(raccoon)의 것,Of raccoon,21060290,기타모피(유연처리 또는 드레스가공)
4302198000,코요테의 것,Of coyote,21060290,기타모피(유연처리 또는 드레스가공)
0043021990,기타,Other,,
4302199010,면양의 것,Of sheep,21060290,기타모피(유연처리 또는 드레스가공)
4302199020,어린 양의 것(아스트라칸(Astrakhan)ㆍ브로드테일(Broadtail)ㆍ카라쿨(Caracul)ㆍ페르시아와 이와 유사한 어린 양ㆍ인도ㆍ중국ㆍ몽고나 티베트 어린 양의 것으로 한정한다),"Of lamb, the following : Astrakhan, Broadtail, Caracul, Persian and similar lamb, Indian, Chinese, Mongolian or Tibetan lamb",21060290,기타모피(유연처리 또는 드레스가공)
4302199090,기타,Other,21060290,기타모피(유연처리 또는 드레스가공)
4302201000,밍크의 것,Of mink,21060201,밍크모피(유연처리 또는 드레스가공)
4302202000,토끼의 것,Of rabbit or hare,21060290,기타모피(유연처리 또는 드레스가공)
